Lagernummer;Lagerplatz;Aktivität;Fortlaufende Nummer;Aktivitätsbereich;Lagertyp;Lagerbereich;Lagerplatzgang;Sortierreihenfolge;Entfernung zum Start des Gangs;Ganglänge;Folgegang;Enfernung zum Folgegang;Konsolidierungsgrup.;Nachrichtenzeile
4901;SP22043  B01;PTWY;133;SPG2;SP2;;2;10132;;;;;;
4901;SP22043  B02;PTWY;134;SPG2;SP2;;2;10133;;;;;;
4901;SP22044  B01;PTWY;135;SPG2;SP2;;2;10134;;;;;;
4901;SP22044  B02;PTWY;136;SPG2;SP2;;2;10135;;;;;;
4901;SP22045  B01;PTWY;137;SPG2;SP2;;2;10136;;;;;;
4901;SP22045  B02;PTWY;138;SPG2;SP2;;2;10137;;;;;;
4901;SP22046  B01;PTWY;139;SPG2;SP2;;2;10138;;;;;;
4901;SP22046  B02;PTWY;140;SPG2;SP2;;2;10139;;;;;;
4901;SP22047  B01;PTWY;141;SPG2;SP2;;2;10140;;;;;;
4901;SP22047  B02;PTWY;142;SPG2;SP2;;2;10141;;;;;;
4901;SP22048  B01;PTWY;143;SPG2;SP2;;2;10142;;;;;;
4901;SP22048  B02;PTWY;144;SPG2;SP2;;2;10143;;;;;;
4901;AKF2-02;PTWY;145;KL2P;ÜB2;;2;10144;;;;;;
4901;AKF2-03;PTWY;146;KL2P;ÜB2;;3;10145;;;;;;
4901;KL23001  A01;PTWY;147;KL2P;KL2;;3;10146;;;;;;
4901;KL23001  A02;PTWY;148;KL2P;KL2;;3;10147;;;;;;
4901;KL23001  A03;PTWY;149;KL2P;KL2;;3;10148;;;;;;
4901;KL23001  A04;PTWY;150;KL2P;KL2;;3;10149;;;;;;
4901;KL23001  A05;PTWY;151;KL2P;KL2;;3;10150;;;;;;
4901;KL23001  A06;PTWY;152;KL2P;KL2;;3;10151;;;;;;
4901;KL23001  A07;PTWY;153;KL2P;KL2;;3;10152;;;;;;
4901;KL23001  A08;PTWY;154;KL2P;KL2;;3;10153;;;;;;
4901;KL23001  A09;PTWY;155;KL2P;KL2;;3;10154;;;;;;
4901;KL23001  A10;PTWY;156;KL2P;KL2;;3;10155;;;;;;
4901;KL23001  A11;PTWY;157;KL2P;KL2;;3;10156;;;;;;
4901;KL23001  A12;PTWY;158;KL2P;KL2;;3;10157;;;;;;
4901;KL23001  A13;PTWY;159;KL2P;KL2;;3;10158;;;;;;
4901;KL23001  A14;PTWY;160;KL2P;KL2;;3;10159;;;;;;
4901;KL23001  A15;PTWY;161;KL2P;KL2;;3;10160;;;;;;
4901;KL23001  B01;PTWY;162;KL2P;KL2;;3;10161;;;;;;
4901;KL23001  B02;PTWY;163;KL2P;KL2;;3;10162;;;;;;
4901;KL23001  B03;PTWY;164;KL2P;KL2;;3;10163;;;;;;
