Lagernummer;Lagerplatz;Aktivität;Fortlaufende Nummer;Aktivitätsbereich;Lagertyp;Lagerbereich;Lagerplatzgang;Sortierreihenfolge;Entfernung zum Start des Gangs;Ganglänge;Folgegang;Enfernung zum Folgegang;Konsolidierungsgrup.;Nachrichtenzeile
4901;KL37010  A03;ZOPI;108;ZOPF;KL3;;2;10107;;;;;;
4901;KL37010  A04;ZOPI;109;ZOPF;KL3;;2;10108;;;;;;
4901;KL37010  A05;ZOPI;110;ZOPF;KL3;;2;10109;;;;;;
4901;KL37010  B01;ZOPI;111;ZOPF;KL3;;2;10110;;;;;;
4901;KL37010  B02;ZOPI;112;ZOPF;KL3;;2;10111;;;;;;
4901;KL37010  B03;ZOPI;113;ZOPF;KL3;;2;10112;;;;;;
4901;KL37010  B04;ZOPI;114;ZOPF;KL3;;2;10113;;;;;;
4901;KL37010  B05;ZOPI;115;ZOPF;KL3;;2;10114;;;;;;
4901;KL37010  B06;ZOPI;116;ZOPF;KL3;;2;10115;;;;;;
4901;KL37010  C01;ZOPI;117;ZOPF;KL3;;2;10116;;;;;;
4901;KL37010  C02;ZOPI;118;ZOPF;KL3;;2;10117;;;;;;
4901;KL37010  C03;ZOPI;119;ZOPF;KL3;;2;10118;;;;;;
4901;KL37010  C04;ZOPI;120;ZOPF;KL3;;2;10119;;;;;;
4901;KL37010  C05;ZOPI;121;ZOPF;KL3;;2;10120;;;;;;
4901;KL37010  C06;ZOPI;122;ZOPF;KL3;;2;10121;;;;;;
4901;KL37010  D01;ZOPI;123;ZOPF;KL3;;2;10122;;;;;;
4901;KL37010  D02;ZOPI;124;ZOPF;KL3;;3;10123;;;;;;
4901;KL37010  D03;ZOPI;125;ZOPF;KL3;;3;10124;;;;;;
4901;KL37010  D04;ZOPI;126;ZOPF;KL3;;3;10125;;;;;;
4901;KL37011  A01;ZOPI;127;ZOPF;KL3;;3;10126;;;;;;
4901;KL37011  A02;ZOPI;128;ZOPF;KL3;;3;10127;;;;;;
4901;KL37011  A03;ZOPI;129;ZOPF;KL3;;3;10128;;;;;;
4901;KL37011  A04;ZOPI;130;ZOPF;KL3;;3;10129;;;;;;
4901;KL37011  B01;ZOPI;131;ZOPF;KL3;;3;10130;;;;;;
4901;KL37011  B02;ZOPI;132;ZOPF;KL3;;3;10131;;;;;;
4901;KL37011  B03;ZOPI;133;ZOPF;KL3;;3;10132;;;;;;
4901;KL37011  B04;ZOPI;134;ZOPF;KL3;;3;10133;;;;;;
4901;KL37011  C01;ZOPI;135;ZOPF;KL3;;3;10134;;;;;;
4901;KL37011  C02;ZOPI;136;ZOPF;KL3;;3;10135;;;;;;
4901;KL37011  C03;ZOPI;137;ZOPF;KL3;;3;10136;;;;;;
4901;KL37011  C04;ZOPI;138;ZOPF;KL3;;3;10137;;;;;;
4901;KL37011  C05;ZOPI;139;ZOPF;KL3;;3;10138;;;;;;
4901;KL37011  C06;ZOPI;140;ZOPF;KL3;;3;10139;;;;;;
4901;KL37011  D01;ZOPI;141;ZOPF;KL3;;3;10140;;;;;;
4901;KL37011  D02;ZOPI;142;ZOPF;KL3;;3;10141;;;;;;
4901;KL37011  D03;ZOPI;143;ZOPF;KL3;;3;10142;;;;;;
4901;KL37011  D04;ZOPI;144;ZOPF;KL3;;3;10143;;;;;;
4901;KL37011  D05;ZOPI;145;ZOPF;KL3;;3;10144;;;;;;
4901;KL37012  A01;ZOPI;146;ZOPF;KL3;;3;10145;;;;;;
4901;KL37012  A02;ZOPI;147;ZOPF;KL3;;3;10146;;;;;;
4901;KL37012  A03;ZOPI;148;ZOPF;KL3;;3;10147;;;;;;
4901;KL37012  A04;ZOPI;149;ZOPF;KL3;;3;10148;;;;;;
4901;KL37012  A05;ZOPI;150;ZOPF;KL3;;3;10149;;;;;;
4901;KL37012  B01;ZOPI;151;ZOPF;KL3;;3;10150;;;;;;
4901;KL37012  B02;ZOPI;152;ZOPF;KL3;;3;10151;;;;;;
4901;KL37012  B03;ZOPI;153;ZOPF;KL3;;3;10152;;;;;;
4901;KL37012  B04;ZOPI;154;ZOPF;KL3;;3;10153;;;;;;
4901;KL37012  B05;ZOPI;155;ZOPF;KL3;;3;10154;;;;;;
4901;KL37012  C01;ZOPI;156;ZOPF;KL3;;3;10155;;;;;;
4901;KL37012  C02;ZOPI;157;ZOPF;KL3;;3;10156;;;;;;
4901;KL37012  C03;ZOPI;158;ZOPF;KL3;;3;10157;;;;;;
4901;KL37012  C04;ZOPI;159;ZOPF;KL3;;3;10158;;;;;;
4901;KL37012  C05;ZOPI;160;ZOPF;KL3;;3;10159;;;;;;
4901;KL37012  D01;ZOPI;161;ZOPF;KL3;;3;10160;;;;;;
4901;KL37012  D02;ZOPI;162;ZOPF;KL3;;3;10161;;;;;;
4901;KL37012  D03;ZOPI;163;ZOPF;KL3;;3;10162;;;;;;
4901;KL37012  D04;ZOPI;164;ZOPF;KL3;;3;10163;;;;;;
4901;KL37012  D05;ZOPI;165;ZOPF;KL3;;3;10164;;;;;;
4901;KL37012  D06;ZOPI;166;ZOPF;KL3;;3;10165;;;;;;
4901;KL37013  A01;ZOPI;167;ZOPF;KL3;;3;10166;;;;;;
4901;KL37013  A02;ZOPI;168;ZOPF;KL3;;3;10167;;;;;;
4901;KL37013  A03;ZOPI;169;ZOPF;KL3;;3;10168;;;;;;
4901;KL37013  A04;ZOPI;170;ZOPF;KL3;;3;10169;;;;;;
4901;KL37013  A05;ZOPI;171;ZOPF;KL3;;3;10170;;;;;;
4901;KL37013  A06;ZOPI;172;ZOPF;KL3;;3;10171;;;;;;
4901;KL37013  B01;ZOPI;173;ZOPF;KL3;;3;10172;;;;;;
4901;KL37013  B02;ZOPI;174;ZOPF;KL3;;3;10173;;;;;;
4901;KL37013  B03;ZOPI;175;ZOPF;KL3;;3;10174;;;;;;
4901;KL37013  B04;ZOPI;176;ZOPF;KL3;;3;10175;;;;;;
4901;KL37013  B05;ZOPI;177;ZOPF;KL3;;3;10176;;;;;;
4901;KL37013  B06;ZOPI;178;ZOPF;KL3;;3;10177;;;;;;
4901;KL37013  B07;ZOPI;179;ZOPF;KL3;;3;10178;;;;;;
4901;KL37013  C01;ZOPI;180;ZOPF;KL3;;3;10179;;;;;;
4901;KL37013  C01;ZOPI;181;ZOPF;KL3;;3;10180;;;;;;
4901;KL37013  C02;ZOPI;182;ZOPF;KL3;;3;10181;;;;;;
4901;KL37013  C03;ZOPI;183;ZOPF;KL3;;3;10182;;;;;;
4901;KL37013  C04;ZOPI;184;ZOPF;KL3;;3;10183;;;;;;
4901;KL37013  C04;ZOPI;185;ZOPF;KL3;;3;10184;;;;;;
4901;KL37013  C05;ZOPI;186;ZOPF;KL3;;3;10185;;;;;;
4901;KL37013  C06;ZOPI;187;ZOPF;KL3;;3;10186;;;;;;
4901;KL37013  C07;ZOPI;188;ZOPF;KL3;;3;10187;;;;;;
4901;KL37013  D01;ZOPI;189;ZOPF;KL3;;3;10188;;;;;;
4901;KL37013  D02;ZOPI;190;ZOPF;KL3;;3;10189;;;;;;
4901;KL37013  D03;ZOPI;191;ZOPF;KL3;;3;10190;;;;;;
4901;KL37013  D04;ZOPI;192;ZOPF;KL3;;3;10191;;;;;;
4901;KL37013  D05;ZOPI;193;ZOPF;KL3;;3;10192;;;;;;
4901;KL37013  D06;ZOPI;194;ZOPF;KL3;;3;10193;;;;;;
4901;KL37013  D07;ZOPI;195;ZOPF;KL3;;3;10194;;;;;;
4901;KL37013  D08;ZOPI;196;ZOPF;KL3;;3;10195;;;;;;
4901;KL37014  A01;ZOPI;197;ZOPF;KL3;;3;10196;;;;;;
4901;KL37014  A02;ZOPI;198;ZOPF;KL3;;3;10197;;;;;;
4901;KL37014  A03;ZOPI;199;ZOPF;KL3;;3;10198;;;;;;
4901;KL37014  A04;ZOPI;200;ZOPF;KL3;;3;10199;;;;;;
4901;KL37014  A05;ZOPI;201;ZOPF;KL3;;3;10200;;;;;;
4901;KL37014  A06;ZOPI;202;ZOPF;KL3;;3;10201;;;;;;
4901;KL37014  A06;ZOPI;203;ZOPF;KL3;;3;10202;;;;;;
4901;KL37014  B01;ZOPI;204;ZOPF;KL3;;3;10203;;;;;;
4901;KL37014  B02;ZOPI;205;ZOPF;KL3;;3;10204;;;;;;
4901;KL37014  B03;ZOPI;206;ZOPF;KL3;;3;10205;;;;;;
4901;KL37014  B04;ZOPI;207;ZOPF;KL3;;3;10206;;;;;;
