Lagernummer;Lagerplatz;Aktivität;Fortlaufende Nummer;Aktivitätsbereich;Lagertyp;Lagerbereich;Lagerplatzgang;Sortierreihenfolge;Entfernung zum Start des Gangs;Ganglänge;Folgegang;Enfernung zum Folgegang;Konsolidierungsgrup.;Nachrichtenzeile
4901;MUS1003  A11;ZOPI;177;ZOPD;MUS;;1;300176;;;;;;
4901;MUS1003  A12;ZOPI;178;ZOPD;MUS;;1;300177;;;;;;
4901;MUS1003  A13;ZOPI;179;ZOPD;MUS;;1;300178;;;;;;
4901;MUS1003  A14;ZOPI;180;ZOPD;MUS;;1;300179;;;;;;
4901;MUS1004  A01;ZOPI;181;ZOPD;MUS;;1;300180;;;;;;
4901;MUS1004  A02;ZOPI;182;ZOPD;MUS;;1;300181;;;;;;
4901;MUS1004  A03;ZOPI;183;ZOPD;MUS;;1;300182;;;;;;
4901;MUS1004  A04;ZOPI;184;ZOPD;MUS;;1;300183;;;;;;
4901;MUS1004  A05;ZOPI;185;ZOPD;MUS;;1;300184;;;;;;
4901;MUS1004  A06;ZOPI;186;ZOPD;MUS;;1;300185;;;;;;
4901;MUS1004  A07;ZOPI;187;ZOPD;MUS;;1;300186;;;;;;
4901;MUS1004  A08;ZOPI;188;ZOPD;MUS;;1;300187;;;;;;
4901;MUS1004  A09;ZOPI;189;ZOPD;MUS;;1;300188;;;;;;
4901;MUS1004  A10;ZOPI;190;ZOPD;MUS;;1;300189;;;;;;
4901;MUS1004  A11;ZOPI;191;ZOPD;MUS;;1;300190;;;;;;
4901;MUS1004  A12;ZOPI;192;ZOPD;MUS;;1;300191;;;;;;
4901;MUS1004  A13;ZOPI;193;ZOPD;MUS;;1;300192;;;;;;
4901;MUS1004  A14;ZOPI;194;ZOPD;MUS;;1;300193;;;;;;
4901;MUS1005  A01;ZOPI;195;ZOPD;MUS;;1;300194;;;;;;
4901;MUS1005  A02;ZOPI;196;ZOPD;MUS;;1;300195;;;;;;
4901;MUS1005  A03;ZOPI;197;ZOPD;MUS;;1;300196;;;;;;
4901;MUS1005  A04;ZOPI;198;ZOPD;MUS;;1;300197;;;;;;
4901;MUS1005  A05;ZOPI;199;ZOPD;MUS;;1;300198;;;;;;
4901;MUS1005  A06;ZOPI;200;ZOPD;MUS;;1;300199;;;;;;
4901;MUS1005  A07;ZOPI;201;ZOPD;MUS;;1;300200;;;;;;
4901;MUS1005  A08;ZOPI;202;ZOPD;MUS;;1;300201;;;;;;
4901;MUS1005  A09;ZOPI;203;ZOPD;MUS;;1;300202;;;;;;
4901;MUS1005  A10;ZOPI;204;ZOPD;MUS;;1;300203;;;;;;
4901;MUS1005  A11;ZOPI;205;ZOPD;MUS;;1;300204;;;;;;
4901;MUS1005  A12;ZOPI;206;ZOPD;MUS;;1;300205;;;;;;
4901;MUS1005  A13;ZOPI;207;ZOPD;MUS;;1;300206;;;;;;
4901;MUS1005  A14;ZOPI;208;ZOPD;MUS;;1;300207;;;;;;
4901;MUS1006  A01;ZOPI;209;ZOPD;MUS;;1;300208;;;;;;
4901;MUS1006  A02;ZOPI;210;ZOPD;MUS;;1;300209;;;;;;
4901;MUS1006  A03;ZOPI;211;ZOPD;MUS;;1;300210;;;;;;
4901;MUS1006  A04;ZOPI;212;ZOPD;MUS;;1;300211;;;;;;
4901;MUS1006  A05;ZOPI;213;ZOPD;MUS;;1;300212;;;;;;
4901;MUS1006  A06;ZOPI;214;ZOPD;MUS;;1;300213;;;;;;
4901;MUS1006  A07;ZOPI;215;ZOPD;MUS;;1;300214;;;;;;
4901;MUS1006  A08;ZOPI;216;ZOPD;MUS;;1;300215;;;;;;
4901;MUS1006  A09;ZOPI;217;ZOPD;MUS;;1;300216;;;;;;
4901;MUS1006  A10;ZOPI;218;ZOPD;MUS;;1;300217;;;;;;
4901;MUS1006  A11;ZOPI;219;ZOPD;MUS;;1;300218;;;;;;
4901;MUS1006  A12;ZOPI;220;ZOPD;MUS;;1;300219;;;;;;
4901;MUS1006  A13;ZOPI;221;ZOPD;MUS;;1;300220;;;;;;
4901;MUS1006  A14;ZOPI;222;ZOPD;MUS;;1;300221;;;;;;
4901;MUS1006  A15;ZOPI;223;ZOPD;MUS;;1;300222;;;;;;
4901;MUS1006  A16;ZOPI;224;ZOPD;MUS;;1;300223;;;;;;
4901;MUS1007  A01;ZOPI;225;ZOPD;MUS;;1;300224;;;;;;
4901;MUS1007  A02;ZOPI;226;ZOPD;MUS;;1;300225;;;;;;
4901;MUS1007  A03;ZOPI;227;ZOPD;MUS;;1;300226;;;;;;
4901;MUS1007  A04;ZOPI;228;ZOPD;MUS;;1;300227;;;;;;
4901;MUS1007  A05;ZOPI;229;ZOPD;MUS;;1;300228;;;;;;
4901;MUS1007  A06;ZOPI;230;ZOPD;MUS;;1;300229;;;;;;
4901;MUS1007  A07;ZOPI;231;ZOPD;MUS;;1;300230;;;;;;
4901;MUS1007  A08;ZOPI;232;ZOPD;MUS;;1;300231;;;;;;
4901;MUS1007  A09;ZOPI;233;ZOPD;MUS;;1;300232;;;;;;
4901;MUS1007  A10;ZOPI;234;ZOPD;MUS;;1;300233;;;;;;
4901;MUS1007  A11;ZOPI;235;ZOPD;MUS;;1;300234;;;;;;
4901;MUS1007  A12;ZOPI;236;ZOPD;MUS;;1;300235;;;;;;
4901;MUS1007  A13;ZOPI;237;ZOPD;MUS;;1;300236;;;;;;
4901;MUS1007  A14;ZOPI;238;ZOPD;MUS;;1;300237;;;;;;
4901;MUS1007  A15;ZOPI;239;ZOPD;MUS;;1;300238;;;;;;
4901;MUS1008  A01;ZOPI;240;ZOPD;MUS;;1;300239;;;;;;
4901;MUS1008  A02;ZOPI;241;ZOPD;MUS;;1;300240;;;;;;
4901;MUS1008  A03;ZOPI;242;ZOPD;MUS;;1;300241;;;;;;
4901;MUS1008  A04;ZOPI;243;ZOPD;MUS;;1;300242;;;;;;
4901;MUS1008  A05;ZOPI;244;ZOPD;MUS;;1;300243;;;;;;
4901;MUS1008  A06;ZOPI;245;ZOPD;MUS;;1;300244;;;;;;
4901;MUS1008  A07;ZOPI;246;ZOPD;MUS;;1;300245;;;;;;
4901;MUS1008  A08;ZOPI;247;ZOPD;MUS;;1;300246;;;;;;
4901;MUS1008  A09;ZOPI;248;ZOPD;MUS;;1;300247;;;;;;
4901;MUS1008  A10;ZOPI;249;ZOPD;MUS;;1;300248;;;;;;
4901;MUS1008  A11;ZOPI;250;ZOPD;MUS;;1;300249;;;;;;
4901;MUS1008  B01;ZOPI;251;ZOPD;MUS;;1;300250;;;;;;
4901;MUS1008  B02;ZOPI;252;ZOPD;MUS;;1;300251;;;;;;
4901;MUS1008  B03;ZOPI;253;ZOPD;MUS;;1;300252;;;;;;
4901;MUS1008  B04;ZOPI;254;ZOPD;MUS;;1;300253;;;;;;
4901;MUS1008  B05;ZOPI;255;ZOPD;MUS;;1;300254;;;;;;
4901;MUS1009  A01;ZOPI;256;ZOPD;MUS;;1;300255;;;;;;
4901;MUS1009  A02;ZOPI;257;ZOPD;MUS;;1;300256;;;;;;
4901;MUS1009  A03;ZOPI;258;ZOPD;MUS;;1;300257;;;;;;
4901;MUS1009  A04;ZOPI;259;ZOPD;MUS;;1;300258;;;;;;
4901;MUS1009  A05;ZOPI;260;ZOPD;MUS;;1;300259;;;;;;
4901;MUS1009  A06;ZOPI;261;ZOPD;MUS;;1;300260;;;;;;
4901;MUS1009  A07;ZOPI;262;ZOPD;MUS;;1;300261;;;;;;
4901;MUS1009  A08;ZOPI;263;ZOPD;MUS;;1;300262;;;;;;
4901;MUS1009  A09;ZOPI;264;ZOPD;MUS;;1;300263;;;;;;
4901;MUS1009  A10;ZOPI;265;ZOPD;MUS;;1;300264;;;;;;
4901;MUS1009  A11;ZOPI;266;ZOPD;MUS;;1;300265;;;;;;
4901;MUS1009  A12;ZOPI;267;ZOPD;MUS;;1;300266;;;;;;
4901;MUS1009  A13;ZOPI;268;ZOPD;MUS;;1;300267;;;;;;
4901;MUS1009  A14;ZOPI;269;ZOPD;MUS;;1;300268;;;;;;
4901;MUS1009  A15;ZOPI;270;ZOPD;MUS;;1;300269;;;;;;
4901;MUS1009  A16;ZOPI;271;ZOPD;MUS;;1;300270;;;;;;
4901;MUS1009  A17;ZOPI;272;ZOPD;MUS;;1;300271;;;;;;
4901;MUS1009  A18;ZOPI;273;ZOPD;MUS;;1;300272;;;;;;
4901;MUS1009  A19;ZOPI;274;ZOPD;MUS;;1;300273;;;;;;
4901;MUS1009  A20;ZOPI;275;ZOPD;MUS;;1;300274;;;;;;
4901;MUS1010  A01;ZOPI;276;ZOPD;MUS;;1;300275;;;;;;
4901;MUS1010  A02;ZOPI;277;ZOPD;MUS;;1;300276;;;;;;
4901;MUS1010  A03;ZOPI;278;ZOPD;MUS;;1;300277;;;;;;
4901;MUS1010  A04;ZOPI;279;ZOPD;MUS;;1;300278;;;;;;
4901;MUS1010  A05;ZOPI;280;ZOPD;MUS;;1;300279;;;;;;
4901;MUS1010  A06;ZOPI;281;ZOPD;MUS;;1;300280;;;;;;
4901;MUS1010  A07;ZOPI;282;ZOPD;MUS;;1;300281;;;;;;
4901;MUS1010  A08;ZOPI;283;ZOPD;MUS;;1;300282;;;;;;
4901;MUS1010  A09;ZOPI;284;ZOPD;MUS;;1;300283;;;;;;
4901;MUS1010  A10;ZOPI;285;ZOPD;MUS;;1;300284;;;;;;
4901;MUS1010  A11;ZOPI;286;ZOPD;MUS;;1;300285;;;;;;
4901;MUS1010  A12;ZOPI;287;ZOPD;MUS;;1;300286;;;;;;
4901;MUS1010  A13;ZOPI;288;ZOPD;MUS;;1;300287;;;;;;
4901;MUS1010  A14;ZOPI;289;ZOPD;MUS;;1;300288;;;;;;
4901;MUS1010  B01;ZOPI;290;ZOPD;MUS;;1;300289;;;;;;
4901;MUS1011  A01;ZOPI;291;ZOPD;MUS;;1;300290;;;;;;
4901;MUS1011  A02;ZOPI;292;ZOPD;MUS;;1;300291;;;;;;
4901;MUS1011  A03;ZOPI;293;ZOPD;MUS;;1;300292;;;;;;
4901;MUS1011  A04;ZOPI;294;ZOPD;MUS;;1;300293;;;;;;
4901;MUS1011  A05;ZOPI;295;ZOPD;MUS;;1;300294;;;;;;
4901;MUS1011  A06;ZOPI;296;ZOPD;MUS;;1;300295;;;;;;
4901;MUS1011  A07;ZOPI;297;ZOPD;MUS;;1;300296;;;;;;
4901;MUS1011  A08;ZOPI;298;ZOPD;MUS;;1;300297;;;;;;
4901;MUS1011  A09;ZOPI;299;ZOPD;MUS;;1;300298;;;;;;
4901;MUS1011  A10;ZOPI;300;ZOPD;MUS;;1;300299;;;;;;
4901;MUS1011  A11;ZOPI;301;ZOPD;MUS;;1;300300;;;;;;
4901;MUS1011  A12;ZOPI;302;ZOPD;MUS;;1;300301;;;;;;
4901;MUS1011  A13;ZOPI;303;ZOPD;MUS;;1;300302;;;;;;
4901;MUS1011  A14;ZOPI;304;ZOPD;MUS;;1;300303;;;;;;
4901;MUS1011  A15;ZOPI;305;ZOPD;MUS;;1;300304;;;;;;
4901;MUS1012  A01;ZOPI;306;ZOPD;MUS;;1;300305;;;;;;
4901;MUS1012  A02;ZOPI;307;ZOPD;MUS;;1;300306;;;;;;
4901;MUS1012  A03;ZOPI;308;ZOPD;MUS;;1;300307;;;;;;
4901;MUS1012  A04;ZOPI;309;ZOPD;MUS;;1;300308;;;;;;
4901;MUS1012  A05;ZOPI;310;ZOPD;MUS;;1;300309;;;;;;
4901;MUS1012  A06;ZOPI;311;ZOPD;MUS;;1;300310;;;;;;
4901;MUS1012  A07;ZOPI;312;ZOPD;MUS;;1;300311;;;;;;
4901;MUS1012  A08;ZOPI;313;ZOPD;MUS;;1;300312;;;;;;
4901;MUS1012  A09;ZOPI;314;ZOPD;MUS;;1;300313;;;;;;
4901;MUS1012  A10;ZOPI;315;ZOPD;MUS;;1;300314;;;;;;
4901;MUS1012  A11;ZOPI;316;ZOPD;MUS;;1;300315;;;;;;
4901;MUS1012  A12;ZOPI;317;ZOPD;MUS;;1;300316;;;;;;
4901;MUS1012  A13;ZOPI;318;ZOPD;MUS;;1;300317;;;;;;
4901;MUS1012  A14;ZOPI;319;ZOPD;MUS;;1;300318;;;;;;
4901;MUS1013  A01;ZOPI;320;ZOPD;MUS;;1;300319;;;;;;
4901;MUS1013  A02;ZOPI;321;ZOPD;MUS;;1;300320;;;;;;
4901;MUS1013  A03;ZOPI;322;ZOPD;MUS;;1;300321;;;;;;
